frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1245,951,"(2323.1225972084285, 1612.6861792410841, 3031.46718553301, 2154.0152844016534)","(2574.842041015625, 1985.601806640625, 2815.409423828125, 2107.455810546875)",0.43078622221946716,EF10DZT,0.33975152384562346
1246,951,"(2324.009131862932, 1614.987941050565, 3033.276621138205, 2154.0619637598156)","(2569.527099609375, 1985.180419921875, 2808.12158203125, 2109.509033203125)",0.3837834894657135,EF10DZT,0.16954977775740207
1247,951,"(2324.618403796033, 1617.7872989973434, 3034.4045849508234, 2154.132127578385)","(2568.8727111816406, 1990.6587524414062, 2809.1461791992188, 2112.832489013672)",0,0,0
1248,951,"(2325.227675729134, 1620.586656944122, 3035.532548763442, 2154.202291396954)","(2568.2183227539062, 1996.1370849609375, 2810.1707763671875, 2116.1559448242188)",0,0,0
1249,951,"(2325.836947662235, 1623.3860148909007, 3036.6605125760602, 2154.272455215523)","(2567.563934326172, 2001.6154174804688, 2811.1953735351562, 2119.4794006347656)",0,0,0
1250,951,"(2326.446219595336, 1626.185372837679, 3037.7884763886786, 2154.3426190340924)","(2566.9095458984375, 2007.09375, 2812.219970703125, 2122.8028564453125)",0,0,0
1251,951,"(2327.055491528437, 1628.9847307844575, 3038.916440201297, 2154.412782852661)","(2566.255157470703, 2012.5720825195312, 2813.2445678710938, 2126.1263122558594)",0,0,0
1252,951,"(2327.6647634615383, 1631.7840887312361, 3040.0444040139155, 2154.4829466712304)","(2565.6007690429688, 2018.0504150390625, 2814.2691650390625, 2129.4497680664062)",0,0,0
1253,951,"(2328.274035394639, 1634.5834466780148, 3041.172367826534, 2154.5531104897996)","(2564.9463806152344, 2023.5287475585938, 2815.2937622070312, 2132.773223876953)",0,0,0
1254,951,"(2328.88330732774, 1637.3828046247932, 3042.3003316391523, 2154.6232743083688)","(2564.2919921875, 2029.007080078125, 2816.318359375, 2136.0966796875)",0.25788432359695435,EF10DZT,0.20230898007833173
1255,951,"(2328.9029918568513, 1639.7284586069575, 3042.2875525970267, 2153.8225898136643)","(2564.291015625, 2028.92626953125, 2816.47412109375, 2135.957275390625)",0.25786617398262024,EF10DZT,0.7669492628151132
1256,951,"(2330.0222918319637, 1643.156114532826, 3046.689727872001, 2153.8894477768517)","(2574.81787109375, 2031.0419921875, 2819.47509765625, 2152.9267578125)",0.43151143193244934,EF10DZT,0.6400550043685731
1486,1090,"(838.4822726162963, 1511.2790927919198, 1533.1617474364346, 2098.5020358910824)","(1031.879150390625, 1928.81591796875, 1283.9234619140625, 2057.88525390625)",0.28941580653190613,KH06KSU,0.32158830160716084
1487,1090,"(836.0844238447967, 1514.7274538842041, 1533.9870905323628, 2101.8026570976485)","(1029.672607421875, 1932.2296142578125, 1282.276123046875, 2055.17333984375)",0.3582978844642639,KH06KSU,0.30245597679182756
1488,1090,"(834.6757178346393, 1518.9472843056287, 1534.8884096678257, 2107.3698651203463)","(1046.4708251953125, 1932.73828125, 1291.88525390625, 2059.7138671875)",0.302406370639801,KH06KSU,0.2661294396454457
1489,1090,"(833.8985501750287, 1520.1654238483247, 1535.7578511658578, 2109.543487324897)","(1046.3798828125, 1932.632080078125, 1292.080322265625, 2059.818603515625)",0.30080845952033997,KH06KSU,0.2661294396454457
1490,1090,"(831.731279531606, 1521.7387953170771, 1533.2384892500531, 2112.0652192133907)","(1049.0764567057292, 1939.916015625, 1292.0967610677083, 2065.505859375)",0,0,0
1491,1090,"(829.5640088881834, 1523.3121667858297, 1530.7191273342487, 2114.586951101885)","(1051.7730305989583, 1947.199951171875, 1292.1131998697917, 2071.193115234375)",0,0,0
1492,1090,"(827.3967382447606, 1524.8855382545821, 1528.199765418444, 2117.108682990379)","(1054.4696044921875, 1954.48388671875, 1292.129638671875, 2076.88037109375)",0.4093813896179199,KH06RSU,0.3806655071005081
1493,1090,"(824.6488691811421, 1526.7746876515187, 1526.1477513251878, 2120.013688637532)","(1041.9091796875, 1956.415283203125, 1265.5372314453125, 2065.609130859375)",0.34636521339416504,KH06KSU,0.3649815199565393
1494,1090,"(822.2601838419585, 1530.0065117300971, 1525.9975715303415, 2123.2736020958578)","(1041.800083705357, 1959.7556849888392, 1266.933140345982, 2071.3885323660716)",0,0,0
1495,1090,"(819.8714985027749, 1533.2383358086759, 1525.8473917354952, 2126.533515554183)","(1041.6909877232142, 1963.0960867745537, 1268.3290492466517, 2077.1679338727677)",0,0,0
1496,1090,"(817.4828131635912, 1536.4701598872543, 1525.697211940649, 2129.7934290125086)","(1041.5818917410713, 1966.436488560268, 1269.7249581473213, 2082.947335379464)",0,0,0
1497,1090,"(815.0941278244076, 1539.701983965833, 1525.5470321458029, 2133.053342470834)","(1041.4727957589287, 1969.776890345982, 1271.1208670479912, 2088.726736886161)",0,0,0
1498,1090,"(812.7054424852239, 1542.9338080444115, 1525.3968523509566, 2136.31325592916)","(1041.3636997767858, 1973.1172921316963, 1272.5167759486608, 2094.5061383928573)",0,0,0
1499,1090,"(810.3167571460403, 1546.1656321229902, 1525.2466725561103, 2139.573169387485)","(1041.254603794643, 1976.4576939174108, 1273.9126848493304, 2100.2855398995534)",0,0,0
1500,1090,"(807.9280718068567, 1549.3974562015687, 1525.096492761264, 2142.8330828458106)","(1041.1455078125, 1979.798095703125, 1275.30859375, 2106.06494140625)",0.3524158000946045,RH06KSU,0.7072041550161905
1501,1090,"(806.6300778876564, 1550.8196474491815, 1522.567794710835, 2144.0287091768832)","(1042.6978759765625, 1979.7542724609375, 1275.375244140625, 2105.89501953125)",0.3506687879562378,KH06KSU,0.34032113767180794
1502,1090,"(804.9102315202349, 1553.524362440254, 1520.1732731648015, 2146.316450972885)","(1032.3289184570312, 1980.5438842773438, 1278.3368530273438, 2112.39990234375)",0,0,0
1503,1090,"(803.1903851528134, 1556.2290774313265, 1517.778751618768, 2148.6041927688866)","(1021.9599609375, 1981.33349609375, 1281.2984619140625, 2118.90478515625)",0.3308860659599304,KH06KSU,0.5973565784538897
1504,1090,"(802.1396506185131, 1558.135281342771, 1514.909881315415, 2149.4748621054673)","(1021.9430541992188, 1987.6868489583333, 1275.6355794270833, 2120.1907552083335)",0,0,0
1505,1090,"(801.0889160842128, 1560.0414852542156, 1512.041011012062, 2150.3455314420485)","(1021.9261474609375, 1994.0402018229167, 1269.9726969401042, 2121.4767252604165)",0,0,0
1506,1090,"(800.0381815499125, 1561.94768916566, 1509.172140708709, 2151.216200778629)","(1021.9092407226562, 2000.3935546875, 1264.309814453125, 2122.7626953125)",0.32996538281440735,KH06KSU,0.5958044170711033
1507,1090,"(800.9525249826172, 1562.716279736115, 1510.6300343570558, 2151.0342038760436)","(1021.6322021484375, 2000.269775390625, 1264.2396240234375, 2122.87646484375)",0.32678020000457764,KH06KSU,0.5958044170711033
1524,1213,"(1023.770104013226, 1186.6722970370856, 1575.678205570107, 1662.3990593217013)","(1197.034423828125, 1451.47509765625, 1388.244873046875, 1579.1180419921875)",0.28873535990715027,LW15ZZC,0.25214788658175236
1525,1213,"(1022.5912713046763, 1188.021343268667, 1575.2368799763808, 1664.1560894549593)","(1195.9355346679688, 1454.3063537597657, 1386.8783081054687, 1580.9865600585938)",0,0,0
1526,1213,"(1021.4124385961265, 1189.3703895002482, 1574.795554382655, 1665.9131195882173)","(1194.8366455078126, 1457.1376098632813, 1385.5117431640624, 1582.855078125)",0,0,0
1527,1213,"(1020.2336058875769, 1190.7194357318294, 1574.354228788929, 1667.6701497214751)","(1193.7377563476562, 1459.9688659667968, 1384.1451782226563, 1584.7235961914062)",0,0,0
1528,1213,"(1019.0547731790272, 1192.0684819634105, 1573.912903195203, 1669.4271798547331)","(1192.6388671875, 1462.8001220703125, 1382.77861328125, 1586.5921142578125)",0,0,0
1529,1213,"(1017.8759404704774, 1193.4175281949917, 1573.4715776014768, 1671.1842099879912)","(1191.5399780273438, 1465.6313781738281, 1381.4120483398438, 1588.4606323242188)",0,0,0
1530,1213,"(1016.6971077619277, 1194.766574426573, 1573.030252007751, 1672.941240121249)","(1190.4410888671875, 1468.4626342773438, 1380.0454833984375, 1590.329150390625)",0,0,0
1531,1213,"(1015.5182750533779, 1196.1156206581543, 1572.588926414025, 1674.698270254507)","(1189.3421997070313, 1471.2938903808595, 1378.6789184570312, 1592.1976684570313)",0,0,0
1532,1213,"(1014.3394423448283, 1197.4646668897356, 1572.147600820299, 1676.455300387765)","(1188.243310546875, 1474.125146484375, 1377.312353515625, 1594.0661865234374)",0,0,0
1533,1213,"(1013.1606096362785, 1198.8137131213168, 1571.7062752265729, 1678.212330521023)","(1187.1444213867187, 1476.9564025878906, 1375.9457885742188, 1595.9347045898437)",0,0,0
1534,1213,"(1011.9817769277288, 1200.1627593528979, 1571.264949632847, 1679.969360654281)","(1186.0455322265625, 1479.7876586914062, 1374.5792236328125, 1597.80322265625)",0,0,0
1535,1213,"(1010.802944219179, 1201.5118055844791, 1570.8236240391211, 1681.7263907875388)","(1184.9466430664063, 1482.618914794922, 1373.2126586914062, 1599.6717407226563)",0,0,0
1536,1213,"(1009.6241115106293, 1202.8608518160604, 1570.382298445395, 1683.4834209207968)","(1183.84775390625, 1485.4501708984376, 1371.84609375, 1601.5402587890626)",0,0,0
1537,1213,"(1008.4452788020797, 1204.2098980476417, 1569.940972851669, 1685.2404510540548)","(1182.7488647460937, 1488.281427001953, 1370.4795288085938, 1603.4087768554687)",0,0,0
1538,1213,"(1007.2664460935299, 1205.558944279223, 1569.499647257943, 1686.9974811873126)","(1181.6499755859375, 1491.1126831054687, 1369.1129638671875, 1605.277294921875)",0,0,0
1539,1213,"(1006.0876133849802, 1206.9079905108042, 1569.0583216642171, 1688.7545113205706)","(1180.5510864257812, 1493.9439392089844, 1367.7463989257812, 1607.1458129882812)",0,0,0
1540,1213,"(1004.9087806764304, 1208.2570367423855, 1568.616996070491, 1690.5115414538286)","(1179.452197265625, 1496.7751953125, 1366.379833984375, 1609.0143310546875)",0,0,0
1541,1213,"(1003.7299479678807, 1209.6060829739665, 1568.175670476765, 1692.2685715870866)","(1178.3533081054688, 1499.6064514160157, 1365.0132690429687, 1610.8828491210938)",0,0,0
1542,1213,"(1002.551115259331, 1210.9551292055478, 1567.734344883039, 1694.0256017203446)","(1177.2544189453124, 1502.4377075195312, 1363.6467041015626, 1612.7513671875)",0,0,0
1543,1213,"(1001.3722825507813, 1212.304175437129, 1567.2930192893132, 1695.7826318536024)","(1176.1555297851562, 1505.2689636230468, 1362.2801391601563, 1614.6198852539062)",0,0,0
1544,1213,"(1000.1934498422315, 1213.6532216687103, 1566.851693695587, 1697.5396619868604)","(1175.056640625, 1508.1002197265625, 1360.91357421875, 1616.4884033203125)",0.28251591324806213,IW15ZZC,0.11357702415170626
1545,1213,"(997.0261041697136, 1218.4095904132835, 1567.031042753753, 1702.8335642456066)","(1177.94189453125, 1499.39453125, 1361.512451171875, 1624.001708984375)",0.3641897439956665,IM15ZZC,0.10389783015851234
1546,1213,"(994.9293325534628, 1221.7926455300612, 1568.2043125338332, 1705.3105583888355)","(1175.49853515625, 1504.4431559244792, 1362.1260579427083, 1625.4372151692708)",0,0,0
1547,1213,"(992.832560937212, 1225.1757006468392, 1569.3775823139138, 1707.7875525320646)","(1173.05517578125, 1509.4917805989583, 1362.7396647135417, 1626.8727213541667)",0,0,0
1548,1213,"(990.7357893209612, 1228.558755763617, 1570.550852093994, 1710.2645466752936)","(1170.61181640625, 1514.5404052734375, 1363.353271484375, 1628.3082275390625)",0.2852395176887512,LM15ZZC,0.4359480763198376
1549,1213,"(990.0796475618615, 1229.5834105460572, 1571.291908430643, 1710.7213509847275)","(1170.52783203125, 1514.4473876953125, 1363.290283203125, 1628.2803955078125)",0.2823532521724701,LM15ZZC,0.4359480763198376
1550,1213,"(988.1909839867802, 1231.8555976463174, 1568.8928887356433, 1713.4647466898257)","(1169.86279296875, 1520.623046875, 1365.9296875, 1628.596923828125)",0.43637973070144653,LM15ZZC,0.28384783880641157
1551,1213,"(986.4249093084998, 1232.8601433460199, 1567.2745750280721, 1716.1801252502455)","(1164.2594401041667, 1521.9568684895833, 1364.363037109375, 1629.058837890625)",0,0,0
1552,1213,"(984.6588346302194, 1233.8646890457226, 1565.6562613205008, 1718.8955038106656)","(1158.6560872395833, 1523.2906901041667, 1362.79638671875, 1629.520751953125)",0,0,0
1553,1213,"(982.892759951939, 1234.869234745425, 1564.0379476129297, 1721.6108823710854)","(1153.052734375, 1524.62451171875, 1361.229736328125, 1629.982666015625)",0.2585902810096741,LU15ZZC,0.26873398860066217
1554,1213,"(980.9675034851446, 1237.2183084731537, 1562.5319262154173, 1726.5339422045663)","(1164.9384765625, 1527.8779296875, 1358.66259765625, 1632.39794921875)",0.41824376583099365,LU15ZZC,0.45848378110385934
1555,1213,"(980.1568457426558, 1237.6292286432758, 1562.0267671394856, 1728.8308172918196)","(1164.9921875, 1527.88720703125, 1358.651611328125, 1632.388671875)",0.4177708327770233,LU15ZZC,0.45848378110385934
1556,1213,"(979.098264954255, 1239.0022012684663, 1562.0268684711036, 1732.4253724358832)","(1165.4183959960938, 1534.9835205078125, 1359.755859375, 1638.47705078125)",0,0,0
1557,1213,"(978.039684165854, 1240.3751738936567, 1562.0269698027219, 1736.0199275799466)","(1165.8446044921875, 1542.079833984375, 1360.860107421875, 1644.5654296875)",0,0,0
1558,1213,"(976.9811033774531, 1241.748146518847, 1562.0270711343398, 1739.61448272401)","(1166.2708129882812, 1549.1761474609375, 1361.96435546875, 1650.65380859375)",0,0,0
1559,1213,"(975.9225225890523, 1243.1211191440375, 1562.0271724659578, 1743.2090378680737)","(1166.697021484375, 1556.2724609375, 1363.068603515625, 1656.7421875)",0.2951164245605469,LM15ZZC,0.2682881352677211
1560,1213,"(974.2639870075091, 1244.5084835202806, 1560.6517516542924, 1745.5672269380225)","(1164.1779052734375, 1556.716162109375, 1361.549072265625, 1658.2505859375)",0,0,0
1561,1213,"(972.6054514259657, 1245.8958478965237, 1559.276330842627, 1747.9254160079713)","(1161.6587890625, 1557.15986328125, 1360.029541015625, 1659.758984375)",0,0,0
1562,1213,"(970.9469158444225, 1247.2832122727668, 1557.9009100309615, 1750.2836050779201)","(1159.1396728515624, 1557.603564453125, 1358.510009765625, 1661.2673828125)",0,0,0
1563,1213,"(969.2883802628792, 1248.67057664901, 1556.525489219296, 1752.641794147869)","(1156.620556640625, 1558.047265625, 1356.990478515625, 1662.77578125)",0,0,0
1564,1213,"(967.629844681336, 1250.057941025253, 1555.1500684076307, 1754.9999832178178)","(1154.1014404296875, 1558.490966796875, 1355.470947265625, 1664.2841796875)",0.31653615832328796,LU15ZZC,0.3210042392505431
1565,1213,"(965.9820811897602, 1251.5649018503432, 1553.7952159686772, 1757.490739337723)","(1152.1572672526042, 1561.2196044921875, 1354.7489827473958, 1667.2806260850693)",0,0,0
1566,1213,"(964.3343176981843, 1253.071862675433, 1552.4403635297238, 1759.9814954576282)","(1150.2130940755208, 1563.9482421875, 1354.0270182291667, 1670.277072482639)",0,0,0
1567,1213,"(962.6865542066087, 1254.5788235005232, 1551.0855110907703, 1762.4722515775334)","(1148.2689208984375, 1566.6768798828125, 1353.3050537109375, 1673.2735188802083)",0,0,0
1568,1213,"(961.0387907150329, 1256.0857843256133, 1549.7306586518168, 1764.9630076974386)","(1146.3247477213542, 1569.405517578125, 1352.5830891927083, 1676.2699652777778)",0,0,0
1569,1213,"(959.3910272234571, 1257.5927451507034, 1548.3758062128634, 1767.4537638173438)","(1144.3805745442708, 1572.1341552734375, 1351.8611246744792, 1679.2664116753472)",0,0,0
1570,1213,"(957.7432637318813, 1259.0997059757933, 1547.02095377391, 1769.944519937249)","(1142.4364013671875, 1574.86279296875, 1351.13916015625, 1682.2628580729167)",0,0,0
1571,1213,"(956.0955002403056, 1260.6066668008834, 1545.6661013349565, 1772.4352760571542)","(1140.4922281901042, 1577.5914306640625, 1350.4171956380208, 1685.259304470486)",0,0,0
1572,1213,"(954.4477367487298, 1262.1136276259735, 1544.311248896003, 1774.9260321770594)","(1138.5480550130208, 1580.320068359375, 1349.6952311197917, 1688.2557508680557)",0,0,0
1573,1213,"(952.799973257154, 1263.6205884510637, 1542.9563964570493, 1777.4167882969646)","(1136.6038818359375, 1583.0487060546875, 1348.9732666015625, 1691.252197265625)",0,0,0
1574,1213,"(951.1522097655782, 1265.1275492761536, 1541.6015440180959, 1779.9075444168695)","(1134.6597086588542, 1585.77734375, 1348.2513020833333, 1694.2486436631943)",0,0,0
1575,1213,"(949.5044462740024, 1266.6345101012437, 1540.2466915791424, 1782.3983005367747)","(1132.7155354817708, 1588.5059814453125, 1347.5293375651042, 1697.245090060764)",0,0,0
1576,1213,"(947.8566827824267, 1268.1414709263338, 1538.891839140189, 1784.88905665668)","(1130.7713623046875, 1591.234619140625, 1346.807373046875, 1700.2415364583333)",0,0,0
1577,1213,"(946.2089192908509, 1269.6484317514237, 1537.5369867012355, 1787.3798127765851)","(1128.8271891276042, 1593.9632568359375, 1346.0854085286458, 1703.2379828559028)",0,0,0
1578,1213,"(944.5611557992751, 1271.1553925765138, 1536.182134262282, 1789.8705688964903)","(1126.8830159505208, 1596.69189453125, 1345.3634440104167, 1706.2344292534722)",0,0,0
1579,1213,"(942.9133923076993, 1272.662353401604, 1534.8272818233286, 1792.3613250163955)","(1124.9388427734375, 1599.4205322265625, 1344.6414794921875, 1709.2308756510417)",0,0,0
1580,1213,"(941.2656288161236, 1274.169314226694, 1533.4724293843751, 1794.8520811363007)","(1122.9946695963542, 1602.149169921875, 1343.9195149739583, 1712.227322048611)",0,0,0
1581,1213,"(939.6178653245478, 1275.676275051784, 1532.1175769454217, 1797.342837256206)","(1121.0504964192708, 1604.8778076171875, 1343.1975504557292, 1715.2237684461807)",0,0,0
1582,1213,"(937.970101832972, 1277.183235876874, 1530.7627245064682, 1799.8335933761111)","(1119.1063232421875, 1607.6064453125, 1342.4755859375, 1718.22021484375)",0.37509867548942566,LN15ZZC,0.27857276613528736
1583,1213,"(935.6825777105273, 1279.7532812584263, 1530.1374721035836, 1802.7254419588317)","(1118.0306803385417, 1608.696024576823, 1339.6935221354167, 1719.3849690755208)",0,0,0
1584,1213,"(933.3950535880826, 1282.3233266399786, 1529.5122197006992, 1805.6172905415522)","(1116.9550374348958, 1609.7856038411458, 1336.9114583333333, 1720.5497233072917)",0,0,0
